40.25          ,11.43          
40.75          ,65.53          
40.75          ,65.53          
41.25          ,8.43           
41.25          ,8.43           
41.75          ,8.46           
41.75          ,8.46           
42.25          ,8.48           
42.25          ,8.48           
42.75          ,8.53           
42.75          ,8.53           
43.25          ,9.41           
43.25          ,9.41           
43.75          ,9.36           
43.75          ,9.36           
44.25          ,9.37           
44.50          ,65.53          
44.50          ,65.53          
45.00          ,65.53          
45.00          ,65.53          
45.50          ,65.53          
45.50          ,65.53          
46.00          ,65.53          
46.00          ,65.53          
46.50          ,65.53          
46.50          ,65.53          
46.50          ,65.53          
47.25          ,65.53          
47.25          ,65.53          
47.75          ,65.53          
48.00          ,65.53          
48.00          ,65.53          
48.50          ,65.53          
48.50          ,65.53          
49.00          ,65.53          
49.00          ,65.53          
49.50          ,12.11          
49.50          ,12.11          
50.00          ,12.10          
50.00          ,12.10          
50.50          ,65.53          
50.50          ,65.53          
51.00          ,14.13          
51.25          ,14.11          
51.25          ,14.11          
51.75          ,12.85          
51.75          ,12.85          
52.25          ,12.83          
52.25          ,12.83          
52.75          ,11.66          
52.75          ,11.66          
53.25          ,11.64          
53.25          ,11.64          
53.75          ,13.55          
53.75          ,13.55          
54.25          ,13.55          
54.25          ,13.55          
54.75          ,13.57          
54.75          ,13.57          
55.25          ,65.53          
55.25          ,65.53          
55.75          ,65.53          
55.75          ,65.53          
56.25          ,65.53          
56.25          ,65.53          
56.75          ,65.53          
56.75          ,65.53          
57.25          ,65.53          
57.25          ,65.53          
57.75          ,65.53          
57.75          ,65.53          
58.25          ,65.53          
58.25          ,65.53          
58.75          ,65.53          
58.75          ,65.53          
59.25          ,65.53          
59.50          ,65.53          
59.50          ,65.53          
60.00          ,65.53          
60.00          ,65.53          
60.50          ,65.53          
60.50          ,65.53          
61.00          ,65.53          
61.00          ,65.53          
61.50          ,65.53          
61.50          ,65.53          
62.00          ,65.53          
62.00          ,65.53          
62.00          ,65.53          
62.75          ,14.94          
62.75          ,14.94          
63.25          ,14.88          
63.50          ,14.88          
63.50          ,14.88          
64.00          ,14.85          
64.00          ,14.85          
64.50          ,65.53          
64.50          ,65.53          
65.00          ,65.53          
65.00          ,65.53          
65.50          ,65.53          
65.50          ,65.53          
66.00          ,65.53          
66.25          ,65.53          
66.25          ,65.53          
66.75          ,65.53          
66.75          ,65.53          
67.25          ,65.53          
67.25          ,65.53          
67.75          ,65.53          
67.75          ,65.53          
68.25          ,65.53          
68.25          ,65.53          
68.75          ,14.31          
68.75          ,14.31          
69.25          ,14.27          
69.50          ,14.26          
69.50          ,14.26          
70.00          ,14.21          
70.00          ,14.21          
70.50          ,14.17          
70.50          ,14.17          
71.00          ,14.13          
71.00          ,14.13          
71.50          ,14.08          
71.50          ,14.08          
72.00          ,14.04          
72.00          ,14.04          
72.50          ,14.01          
72.50          ,14.01          
73.00          ,13.98          
73.00          ,13.98          
73.50          ,13.95          
73.50          ,13.95          
74.00          ,13.91          
74.00          ,13.91          
74.50          ,13.88          
74.50          ,13.88          
75.00          ,13.85          
75.00          ,13.85          
75.50          ,13.82          
75.50          ,13.82          
76.00          ,13.80          
76.00          ,13.80          
76.50          ,13.77          
76.50          ,13.77          
77.00          ,13.75          
77.00          ,13.75          
77.50          ,13.73          
77.50          ,13.73          
78.00          ,13.70          
78.00          ,13.70          
78.50          ,13.68          
78.50          ,13.68          
79.00          ,13.66          
79.00          ,13.66          
79.50          ,13.65          
79.50          ,13.65          
80.00          ,13.62          
80.00          ,13.62          
80.50          ,13.61          
80.75          ,13.60          
80.75          ,13.60          
81.25          ,13.57          
81.25          ,13.57          
81.75          ,13.58          
81.75          ,13.58          
82.25          ,13.55          
82.25          ,13.55          
82.75          ,13.55          
83.00          ,13.52          
83.00          ,13.52          
83.50          ,13.51          
83.50          ,13.51          
84.00          ,13.52          
84.00          ,13.52          
84.50          ,13.50          
84.50          ,13.50          
85.00          ,13.50          
85.00          ,13.50          
85.50          ,13.49          
85.50          ,13.49          
86.00          ,13.47          
86.00          ,13.47          
86.50          ,13.46          
86.75          ,13.48          
86.75          ,13.48          
87.25          ,13.46          
87.25          ,13.46          
87.75          ,13.46          
87.75          ,13.46          
88.25          ,13.47          
88.25          ,13.47          
88.75          ,13.48          
88.75          ,13.48          
89.25          ,13.46          
89.25          ,13.46          
89.75          ,13.47          
89.75          ,13.47          
90.25          ,8.96           
90.25          ,8.96           
90.75          ,8.95           
90.75          ,8.95           
91.25          ,8.97           
91.25          ,8.97           
91.75          ,9.03           
91.75          ,9.03           
92.25          ,13.50          
92.25          ,13.50          
92.75          ,13.51          
92.75          ,13.51          
93.25          ,13.53          
93.25          ,13.53          
93.75          ,13.53          
93.75          ,13.53          
94.25          ,13.52          
94.50          ,13.54          
94.50          ,13.54          
95.00          ,13.56          
95.00          ,13.56          
95.50          ,13.58          
95.50          ,13.58          
96.00          ,13.57          
96.00          ,13.57          
96.50          ,13.44          
96.50          ,13.44          
97.00          ,13.10          
97.00          ,13.10          
97.50          ,12.59          
97.75          ,12.14          
97.75          ,12.14          
98.25          ,11.60          
98.25          ,11.60          
98.75          ,11.01          
98.75          ,11.01          
99.25          ,10.49          
99.25          ,10.49          
99.75          ,10.04          
99.75          ,10.04          
100.25         ,9.65           
100.25         ,9.65           
100.75         ,9.22           
101.00         ,9.08           
101.00         ,9.08           
101.50         ,8.73           
101.50         ,8.73           
102.00         ,8.42           
102.00         ,8.42           
102.50         ,8.13           
102.50         ,8.13           
103.00         ,7.85           
103.00         ,7.85           
103.50         ,7.62           
103.50         ,7.62           
104.00         ,7.36           
104.00         ,7.36           
104.50         ,7.12           
104.50         ,7.12           
315.00         ,0.06           
315.25         ,0.06           
315.25         ,0.06           
315.75         ,0.06           
315.75         ,0.06           
316.25         ,0.06           
316.25         ,0.06           
316.75         ,0.06           
316.75         ,0.06           
316.75         ,0.06           
317.50         ,0.05           
317.50         ,0.05           
318.00         ,0.06           
318.00         ,0.06           
318.50         ,0.06           
318.75         ,0.06           
318.75         ,0.06           
319.25         ,0.06           
319.25         ,0.06           
319.75         ,0.06           
319.75         ,0.06           
320.25         ,0.06           
320.25         ,0.06           
320.75         ,0.06           
320.75         ,0.06           
321.25         ,0.07           
321.25         ,0.07           
321.75         ,0.06           
321.75         ,0.06           
322.25         ,0.07           
322.50         ,0.07           
322.50         ,0.07           
323.00         ,0.07           
323.00         ,0.07           
323.50         ,0.07           
323.50         ,0.07           
324.00         ,0.07           
324.00         ,0.07           
324.50         ,0.07           
324.50         ,0.07           
325.00         ,0.07           
325.00         ,0.07           
325.50         ,0.08           
325.50         ,0.08           
326.00         ,0.07           
326.00         ,0.07           
326.50         ,0.08           
326.75         ,0.08           
326.75         ,0.08           
327.25         ,0.08           
327.25         ,0.08           
327.75         ,0.08           
327.75         ,0.08           
328.25         ,0.08           
328.25         ,0.08           
328.75         ,0.08           
328.75         ,0.08           
328.75         ,0.08           
329.50         ,0.08           
329.75         ,0.08           
329.75         ,0.08           
330.25         ,0.09           
330.25         ,0.09           
330.75         ,0.09           
330.75         ,0.09           
331.25         ,0.09           
331.25         ,0.09           
331.75         ,0.09           
331.75         ,0.09           
331.75         ,0.09           
332.50         ,0.09           
332.50         ,0.09           
333.00         ,0.10           
333.00         ,0.10           
333.50         ,0.09           
333.75         ,0.09           
333.75         ,0.09           
334.25         ,0.10           
334.25         ,0.10           
334.75         ,0.10           
334.75         ,0.10           
335.25         ,0.10           
335.25         ,0.10           
335.75         ,0.11           
335.75         ,0.11           
336.25         ,0.10           
336.25         ,0.10           
336.75         ,0.11           
336.75         ,0.11           
337.25         ,0.12           
337.25         ,0.12           
337.75         ,0.11           
337.75         ,0.11           
338.25         ,0.11           
338.25         ,0.11           
338.75         ,0.12           
338.75         ,0.12           
339.25         ,0.12           
339.25         ,0.12           
339.75         ,0.13           
340.00         ,0.13           
340.00         ,0.13           
340.50         ,0.13           
340.50         ,0.13           
341.00         ,0.14           
341.00         ,0.14           
341.50         ,0.14           
341.50         ,0.14           
342.00         ,0.15           
342.00         ,0.15           
342.50         ,0.15           
342.50         ,0.15           
343.00         ,0.15           
343.00         ,0.15           
343.50         ,0.15           
343.50         ,0.15           
344.00         ,0.16           
344.00         ,0.16           
344.50         ,0.17           
344.75         ,0.16           
344.75         ,0.16           
345.25         ,0.18           
345.25         ,0.18           
345.75         ,0.18           
345.75         ,0.18           
346.25         ,0.19           
346.25         ,0.19           
346.75         ,0.19           
346.75         ,0.19           
347.25         ,0.20           
347.25         ,0.20           
347.75         ,0.21           
347.75         ,0.21           
348.25         ,0.23           
348.25         ,0.23           
348.75         ,0.23           
348.75         ,0.23           
349.25         ,0.24           
349.25         ,0.24           
349.75         ,0.26           
350.00         ,0.26           
350.00         ,0.26           
350.50         ,0.28           
350.50         ,0.28           
351.00         ,0.39           
351.00         ,0.39           
351.50         ,0.37           
351.50         ,0.37           
352.00         ,0.41           
352.00         ,0.41           
352.50         ,0.46           
352.75         ,0.47           
352.75         ,0.47           
353.25         ,0.53           
353.25         ,0.53           
353.75         ,0.59           
353.75         ,0.59           
354.25         ,0.67           
354.25         ,0.67           
354.75         ,0.75           
354.75         ,0.75           
355.25         ,0.88           
355.25         ,0.88           
355.75         ,0.95           
356.00         ,0.95           
356.00         ,0.95           
356.50         ,1.16           
356.50         ,1.16           
357.00         ,1.75           
357.00         ,1.75           
357.50         ,2.22           
357.50         ,2.22           
358.00         ,2.11           
358.00         ,2.11           
358.50         ,2.09           
358.50         ,2.09           
359.00         ,2.07           
359.00         ,2.07           
359.50         ,2.04           
359.50         ,2.04           
