24.50          ,1.88           
25.00          ,1.89           
25.00          ,1.89           
25.50          ,1.89           
25.50          ,1.89           
26.00          ,1.90           
26.25          ,1.91           
26.25          ,1.91           
26.75          ,1.92           
26.75          ,1.92           
27.25          ,1.93           
27.25          ,1.93           
27.75          ,1.93           
27.75          ,1.93           
28.25          ,1.95           
28.25          ,1.95           
28.75          ,1.96           
28.75          ,1.96           
29.25          ,1.96           
29.25          ,1.96           
29.75          ,1.98           
29.75          ,1.98           
30.25          ,1.98           
30.25          ,1.98           
30.75          ,2.00           
30.75          ,2.00           
31.25          ,2.00           
31.25          ,2.00           
31.75          ,2.01           
31.75          ,2.01           
32.25          ,2.04           
32.25          ,2.04           
32.75          ,2.04           
32.75          ,2.04           
32.75          ,2.04           
33.50          ,2.07           
33.50          ,2.07           
34.00          ,2.07           
34.00          ,2.07           
34.50          ,2.09           
34.50          ,2.09           
35.00          ,2.10           
35.00          ,2.10           
35.50          ,2.12           
35.50          ,2.12           
36.00          ,2.13           
36.00          ,2.13           
36.50          ,2.14           
36.50          ,2.14           
37.00          ,2.16           
37.00          ,2.16           
37.50          ,2.16           
37.50          ,2.16           
38.00          ,2.18           
38.00          ,2.18           
38.50          ,2.21           
38.50          ,2.21           
39.00          ,2.22           
39.25          ,2.24           
39.25          ,2.24           
39.75          ,2.26           
39.75          ,2.26           
40.25          ,2.27           
40.25          ,2.27           
40.75          ,2.28           
40.75          ,2.28           
41.25          ,2.31           
41.25          ,2.31           
41.75          ,2.33           
41.75          ,2.33           
42.25          ,2.34           
42.25          ,2.34           
42.75          ,2.37           
42.75          ,2.37           
43.25          ,2.39           
43.25          ,2.39           
43.75          ,2.42           
43.75          ,2.42           
44.25          ,2.43           
44.50          ,2.44           
44.50          ,2.44           
45.00          ,2.46           
45.00          ,2.46           
45.50          ,2.49           
45.50          ,2.49           
46.00          ,2.51           
46.00          ,2.51           
46.50          ,2.54           
46.50          ,2.54           
46.50          ,2.54           
47.25          ,2.57           
47.25          ,2.57           
47.75          ,2.60           
48.00          ,2.62           
48.00          ,2.62           
48.50          ,2.64           
48.50          ,2.64           
49.00          ,2.66           
49.00          ,2.66           
49.50          ,2.70           
49.50          ,2.70           
50.00          ,2.72           
50.00          ,2.72           
50.50          ,2.75           
50.50          ,2.75           
51.00          ,2.78           
51.25          ,2.81           
51.25          ,2.81           
51.75          ,2.83           
51.75          ,2.83           
52.25          ,2.86           
52.25          ,2.86           
52.75          ,2.91           
52.75          ,2.91           
53.25          ,2.94           
53.25          ,2.94           
53.75          ,2.97           
53.75          ,2.97           
54.25          ,3.02           
54.25          ,3.02           
54.75          ,3.06           
54.75          ,3.06           
55.25          ,3.10           
55.25          ,3.10           
55.75          ,3.13           
55.75          ,3.13           
56.25          ,3.18           
56.25          ,3.18           
56.75          ,3.24           
56.75          ,3.24           
57.25          ,3.28           
57.25          ,3.28           
57.75          ,3.31           
57.75          ,3.31           
58.25          ,3.39           
58.25          ,3.39           
58.75          ,3.42           
58.75          ,3.42           
59.25          ,3.48           
59.50          ,3.51           
59.50          ,3.51           
60.00          ,3.56           
60.00          ,3.56           
60.50          ,3.62           
60.50          ,3.62           
61.00          ,3.68           
61.00          ,3.68           
61.50          ,3.75           
61.50          ,3.75           
62.00          ,3.82           
62.00          ,3.82           
62.00          ,3.82           
62.75          ,3.91           
62.75          ,3.91           
63.25          ,3.99           
63.50          ,4.03           
63.50          ,4.03           
64.00          ,4.10           
64.00          ,4.10           
64.50          ,4.20           
64.50          ,4.20           
65.00          ,4.26           
65.00          ,4.26           
65.50          ,4.36           
65.50          ,4.36           
66.00          ,4.46           
66.25          ,4.49           
66.25          ,4.49           
66.75          ,4.60           
66.75          ,4.60           
67.25          ,4.71           
67.25          ,4.71           
67.75          ,4.81           
67.75          ,4.81           
68.25          ,4.92           
68.25          ,4.92           
68.75          ,5.04           
68.75          ,5.04           
69.25          ,5.17           
69.50          ,5.23           
69.50          ,5.23           
70.00          ,5.36           
70.00          ,5.36           
70.50          ,5.53           
70.50          ,5.53           
71.00          ,5.68           
71.00          ,5.68           
71.50          ,5.84           
71.50          ,5.84           
72.00          ,6.00           
72.00          ,6.00           
72.50          ,6.18           
72.50          ,6.18           
73.00          ,6.38           
73.00          ,6.38           
73.50          ,6.58           
73.50          ,6.58           
74.00          ,6.83           
74.00          ,6.83           
74.50          ,7.06           
74.50          ,7.06           
75.00          ,7.30           
75.00          ,7.30           
75.50          ,7.61           
75.50          ,7.61           
76.00          ,7.90           
76.00          ,7.90           
76.50          ,8.23           
76.50          ,8.23           
77.00          ,8.58           
77.00          ,8.58           
77.50          ,9.01           
77.50          ,9.01           
78.00          ,9.43           
78.00          ,9.43           
78.50          ,9.85           
78.50          ,9.85           
79.00          ,10.40          
79.00          ,10.40          
79.50          ,10.67          
79.50          ,10.67          
80.00          ,65.53          
80.00          ,65.53          
80.50          ,65.53          
80.75          ,13.10          
80.75          ,13.10          
81.25          ,13.14          
81.25          ,13.14          
81.75          ,14.29          
81.75          ,14.29          
82.25          ,14.31          
82.25          ,14.31          
82.75          ,14.28          
83.00          ,14.27          
83.00          ,14.27          
83.50          ,14.28          
83.50          ,14.28          
84.00          ,14.24          
84.00          ,14.24          
84.50          ,4.16           
84.50          ,4.16           
85.00          ,4.17           
85.00          ,4.17           
85.50          ,4.21           
85.50          ,4.21           
86.00          ,13.53          
86.00          ,13.53          
86.50          ,13.50          
86.75          ,13.49          
86.75          ,13.49          
87.25          ,4.41           
87.25          ,4.41           
87.75          ,4.42           
87.75          ,4.42           
88.25          ,4.40           
88.25          ,4.40           
88.75          ,4.41           
88.75          ,4.41           
89.25          ,4.43           
89.25          ,4.43           
89.75          ,13.51          
89.75          ,13.51          
90.25          ,13.52          
90.25          ,13.52          
90.75          ,13.77          
90.75          ,13.77          
91.25          ,14.17          
91.25          ,14.17          
91.75          ,14.16          
91.75          ,14.16          
92.25          ,14.19          
92.25          ,14.19          
92.75          ,14.20          
92.75          ,14.20          
93.25          ,14.20          
93.25          ,14.20          
93.75          ,13.65          
93.75          ,13.65          
94.25          ,13.59          
94.50          ,13.59          
94.50          ,13.59          
95.00          ,13.61          
95.00          ,13.61          
95.50          ,13.61          
95.50          ,13.61          
96.00          ,13.64          
96.00          ,13.64          
96.50          ,13.65          
96.50          ,13.65          
97.00          ,13.65          
97.00          ,13.65          
97.50          ,13.68          
97.75          ,13.70          
97.75          ,13.70          
98.25          ,13.72          
98.25          ,13.72          
98.75          ,13.75          
98.75          ,13.75          
99.25          ,13.78          
99.25          ,13.78          
99.75          ,13.80          
99.75          ,13.80          
100.25         ,13.81          
100.25         ,13.81          
100.75         ,13.84          
101.00         ,13.85          
101.00         ,13.85          
101.50         ,13.87          
101.50         ,13.87          
102.00         ,13.89          
102.00         ,13.89          
102.50         ,13.93          
102.50         ,13.93          
103.00         ,13.97          
103.00         ,13.97          
103.50         ,14.00          
103.50         ,14.00          
104.00         ,14.04          
104.00         ,14.04          
104.50         ,14.07          
104.50         ,14.07          
315.00         ,0.10           
315.25         ,0.10           
315.25         ,0.10           
315.75         ,0.09           
315.75         ,0.09           
316.25         ,0.10           
316.25         ,0.10           
316.75         ,0.10           
316.75         ,0.10           
316.75         ,0.10           
317.50         ,0.10           
317.50         ,0.10           
318.00         ,0.09           
318.00         ,0.09           
318.50         ,0.10           
318.75         ,0.09           
318.75         ,0.09           
319.25         ,0.09           
319.25         ,0.09           
319.75         ,0.09           
319.75         ,0.09           
320.25         ,0.10           
320.25         ,0.10           
320.75         ,0.10           
320.75         ,0.10           
321.25         ,0.10           
321.25         ,0.10           
321.75         ,0.10           
321.75         ,0.10           
322.25         ,0.10           
322.50         ,0.10           
322.50         ,0.10           
323.00         ,0.10           
323.00         ,0.10           
323.50         ,0.11           
323.50         ,0.11           
324.00         ,0.10           
324.00         ,0.10           
324.50         ,0.10           
324.50         ,0.10           
325.00         ,0.10           
325.00         ,0.10           
325.50         ,0.09           
325.50         ,0.09           
326.00         ,0.10           
326.00         ,0.10           
326.50         ,0.11           
326.75         ,0.11           
326.75         ,0.11           
327.25         ,0.11           
327.25         ,0.11           
327.75         ,0.11           
327.75         ,0.11           
328.25         ,0.11           
328.25         ,0.11           
328.75         ,0.11           
328.75         ,0.11           
328.75         ,0.11           
329.50         ,0.12           
329.75         ,0.10           
329.75         ,0.10           
330.25         ,0.11           
330.25         ,0.11           
330.75         ,0.12           
330.75         ,0.12           
331.25         ,0.11           
331.25         ,0.11           
331.75         ,0.11           
331.75         ,0.11           
331.75         ,0.11           
332.50         ,0.12           
332.50         ,0.12           
333.00         ,0.12           
333.00         ,0.12           
333.50         ,0.12           
333.75         ,0.13           
333.75         ,0.13           
334.25         ,0.13           
334.25         ,0.13           
334.75         ,0.13           
334.75         ,0.13           
335.25         ,0.13           
335.25         ,0.13           
335.75         ,0.14           
335.75         ,0.14           
336.25         ,0.13           
336.25         ,0.13           
336.75         ,0.14           
336.75         ,0.14           
337.25         ,0.14           
337.25         ,0.14           
337.75         ,0.15           
337.75         ,0.15           
338.25         ,0.15           
338.25         ,0.15           
338.75         ,0.15           
338.75         ,0.15           
339.25         ,0.16           
339.25         ,0.16           
339.75         ,0.16           
340.00         ,0.17           
340.00         ,0.17           
340.50         ,0.16           
340.50         ,0.16           
341.00         ,0.17           
341.00         ,0.17           
341.50         ,0.17           
341.50         ,0.17           
342.00         ,0.19           
342.00         ,0.19           
342.50         ,0.19           
342.50         ,0.19           
343.00         ,0.19           
343.00         ,0.19           
343.50         ,0.20           
343.50         ,0.20           
344.00         ,0.20           
344.00         ,0.20           
344.50         ,0.22           
344.75         ,0.21           
344.75         ,0.21           
345.25         ,0.23           
345.25         ,0.23           
345.75         ,0.23           
345.75         ,0.23           
346.25         ,0.23           
346.25         ,0.23           
346.75         ,0.24           
346.75         ,0.24           
347.25         ,0.24           
347.25         ,0.24           
347.75         ,0.26           
347.75         ,0.26           
348.25         ,0.27           
348.25         ,0.27           
348.75         ,0.28           
348.75         ,0.28           
349.25         ,0.29           
349.25         ,0.29           
349.75         ,0.30           
350.00         ,0.32           
350.00         ,0.32           
350.50         ,0.32           
350.50         ,0.32           
351.00         ,0.33           
351.00         ,0.33           
351.50         ,0.35           
351.50         ,0.35           
352.00         ,0.39           
352.00         ,0.39           
352.50         ,0.42           
352.75         ,0.41           
352.75         ,0.41           
353.25         ,0.44           
353.25         ,0.44           
353.75         ,0.48           
353.75         ,0.48           
354.25         ,0.51           
354.25         ,0.51           
354.75         ,0.53           
354.75         ,0.53           
355.25         ,0.45           
355.25         ,0.45           
355.75         ,0.19           
356.00         ,0.17           
356.00         ,0.17           
356.50         ,0.38           
356.50         ,0.38           
357.00         ,0.47           
357.00         ,0.47           
357.50         ,1.61           
357.50         ,1.61           
358.00         ,1.63           
358.00         ,1.63           
358.50         ,1.63           
358.50         ,1.63           
359.00         ,1.64           
359.00         ,1.64           
359.50         ,1.64           
359.50         ,1.64           
