79.00          ,13.78          
79.50          ,13.73          
79.50          ,13.73          
80.00          ,13.72          
80.00          ,13.72          
80.50          ,13.70          
80.75          ,13.70          
80.75          ,13.70          
81.25          ,13.68          
81.25          ,13.68          
81.75          ,13.65          
81.75          ,13.65          
82.25          ,13.64          
82.25          ,13.64          
82.75          ,13.63          
83.00          ,13.61          
83.00          ,13.61          
83.50          ,13.60          
83.50          ,13.60          
84.00          ,13.59          
84.00          ,13.59          
84.50          ,13.58          
84.50          ,13.58          
85.00          ,13.56          
85.00          ,13.56          
85.50          ,13.55          
85.50          ,13.55          
86.00          ,13.54          
86.00          ,13.54          
86.50          ,13.54          
86.75          ,13.54          
86.75          ,13.54          
87.25          ,13.52          
87.25          ,13.52          
87.75          ,13.53          
87.75          ,13.53          
88.25          ,13.52          
88.25          ,13.52          
88.75          ,13.52          
88.75          ,13.52          
89.25          ,13.52          
89.25          ,13.52          
89.75          ,13.52          
89.75          ,13.52          
90.25          ,13.52          
90.25          ,13.52          
90.75          ,13.53          
90.75          ,13.53          
91.25          ,13.53          
91.25          ,13.53          
91.75          ,13.53          
91.75          ,13.53          
92.25          ,13.52          
92.25          ,13.52          
92.75          ,13.54          
92.75          ,13.54          
93.25          ,13.54          
93.25          ,13.54          
93.75          ,13.54          
93.75          ,13.54          
94.25          ,13.55          
94.50          ,13.57          
94.50          ,13.57          
95.00          ,13.58          
95.00          ,13.58          
95.50          ,13.59          
95.50          ,13.59          
96.00          ,13.60          
96.00          ,13.60          
96.50          ,13.61          
96.50          ,13.61          
97.00          ,13.63          
97.00          ,13.63          
97.50          ,13.64          
97.75          ,13.65          
97.75          ,13.65          
98.25          ,13.69          
98.25          ,13.69          
98.75          ,13.69          
98.75          ,13.69          
99.25          ,13.70          
99.25          ,13.70          
99.75          ,13.72          
99.75          ,13.72          
100.25         ,13.75          
100.25         ,13.75          
100.75         ,13.77          
101.00         ,13.79          
101.00         ,13.79          
101.50         ,13.79          
101.50         ,13.79          
102.00         ,13.84          
102.00         ,13.84          
102.50         ,65.53          
102.50         ,65.53          
103.00         ,65.53          
103.00         ,65.53          
103.50         ,65.53          
103.50         ,65.53          
104.00         ,65.53          
104.00         ,65.53          
104.50         ,65.53          
104.50         ,65.53          
315.00         ,0.09           
315.25         ,0.09           
315.25         ,0.09           
315.75         ,0.09           
315.75         ,0.09           
316.25         ,0.09           
316.25         ,0.09           
316.75         ,0.09           
316.75         ,0.09           
316.75         ,0.09           
317.50         ,0.09           
317.50         ,0.09           
318.00         ,0.08           
318.00         ,0.08           
318.50         ,0.08           
318.75         ,0.08           
318.75         ,0.08           
319.25         ,0.08           
319.25         ,0.08           
319.75         ,0.09           
319.75         ,0.09           
320.25         ,0.08           
320.25         ,0.08           
320.75         ,0.09           
320.75         ,0.09           
321.25         ,0.09           
321.25         ,0.09           
321.75         ,0.09           
321.75         ,0.09           
322.25         ,0.09           
322.50         ,0.09           
322.50         ,0.09           
323.00         ,0.10           
323.00         ,0.10           
323.50         ,0.10           
323.50         ,0.10           
324.00         ,0.09           
324.00         ,0.09           
324.50         ,0.09           
324.50         ,0.09           
325.00         ,0.10           
325.00         ,0.10           
325.50         ,0.10           
325.50         ,0.10           
326.00         ,0.10           
326.00         ,0.10           
326.50         ,0.10           
326.75         ,0.10           
326.75         ,0.10           
327.25         ,0.10           
327.25         ,0.10           
327.75         ,0.10           
327.75         ,0.10           
328.25         ,0.10           
328.25         ,0.10           
328.75         ,0.12           
328.75         ,0.12           
328.75         ,0.12           
329.50         ,0.11           
329.75         ,0.12           
329.75         ,0.12           
330.25         ,0.11           
330.25         ,0.11           
330.75         ,0.12           
330.75         ,0.12           
331.25         ,0.12           
331.25         ,0.12           
331.75         ,0.12           
331.75         ,0.12           
331.75         ,0.12           
332.50         ,0.13           
332.50         ,0.13           
333.00         ,0.13           
333.00         ,0.13           
333.50         ,0.14           
333.75         ,0.13           
333.75         ,0.13           
334.25         ,0.14           
334.25         ,0.14           
334.75         ,0.13           
334.75         ,0.13           
335.25         ,0.13           
335.25         ,0.13           
335.75         ,0.13           
335.75         ,0.13           
336.25         ,0.14           
336.25         ,0.14           
336.75         ,0.14           
336.75         ,0.14           
337.25         ,0.15           
337.25         ,0.15           
337.75         ,0.15           
337.75         ,0.15           
338.25         ,0.15           
338.25         ,0.15           
338.75         ,0.15           
338.75         ,0.15           
339.25         ,0.16           
339.25         ,0.16           
339.75         ,0.15           
340.00         ,0.16           
340.00         ,0.16           
340.50         ,0.16           
340.50         ,0.16           
341.00         ,0.17           
341.00         ,0.17           
341.50         ,0.17           
341.50         ,0.17           
342.00         ,0.18           
342.00         ,0.18           
342.50         ,0.18           
342.50         ,0.18           
343.00         ,0.18           
343.00         ,0.18           
343.50         ,0.18           
343.50         ,0.18           
344.00         ,0.19           
344.00         ,0.19           
344.50         ,0.19           
344.75         ,0.20           
344.75         ,0.20           
345.25         ,0.20           
345.25         ,0.20           
345.75         ,0.20           
345.75         ,0.20           
346.25         ,0.21           
346.25         ,0.21           
346.75         ,0.22           
346.75         ,0.22           
347.25         ,0.23           
347.25         ,0.23           
347.75         ,0.24           
347.75         ,0.24           
348.25         ,0.24           
348.25         ,0.24           
348.75         ,0.25           
348.75         ,0.25           
349.25         ,0.26           
349.25         ,0.26           
349.75         ,0.27           
350.00         ,0.28           
350.00         ,0.28           
350.50         ,0.30           
350.50         ,0.30           
351.00         ,0.30           
351.00         ,0.30           
351.50         ,0.32           
351.50         ,0.32           
352.00         ,0.34           
352.00         ,0.34           
352.50         ,0.37           
352.75         ,0.38           
352.75         ,0.38           
353.25         ,0.40           
353.25         ,0.40           
353.75         ,0.42           
353.75         ,0.42           
354.25         ,0.43           
354.25         ,0.43           
354.75         ,0.48           
354.75         ,0.48           
355.25         ,0.54           
355.25         ,0.54           
355.75         ,0.62           
356.00         ,0.65           
356.00         ,0.65           
356.50         ,0.76           
356.50         ,0.76           
357.00         ,0.92           
357.00         ,0.92           
357.50         ,1.06           
357.50         ,1.06           
358.00         ,0.97           
358.00         ,0.97           
358.50         ,65.53          
358.50         ,65.53          
359.00         ,65.53          
359.00         ,65.53          
359.50         ,65.53          
359.50         ,65.53          
